crsp_fundno,caldt,dnav,dret
011877,20100112,7.1200000,0.004231
011877,20100113,7.1100000,-0.001404
011877,20100114,7.1200000,0.001406
011877,20100115,7.1300000,0.001404
011877,20100119,7.1200000,-0.001403
011877,20100120,7.1400000,0.002809
011877,20100121,7.1500000,0.001401
011877,20100122,7.1500000,0.000000
011877,20100125,7.1300000,-0.002797
011877,20100126,7.1400000,0.001403
011877,20100127,7.1200000,-0.002801
011877,20100128,7.1200000,0.000000
011877,20100129,7.1400000,0.005793
011877,20100201,7.1300000,-0.001401
011877,20100202,7.1400000,0.001403
011877,20100203,7.1300000,-0.001401
011877,20100204,7.1500000,0.002805
011877,20100205,7.1600000,0.001399
011877,20100208,7.1500000,-0.001397
011877,20100209,7.1300000,-0.002797
011877,20100210,7.1200000,-0.001403
011877,20100211,7.1100000,-0.001404
011877,20100212,7.1200000,0.001406
011877,20100216,7.1200000,0.000000
011877,20100217,7.1100000,-0.001404
011877,20100218,7.1000000,-0.001406
011877,20100219,7.1000000,0.000000
011877,20100222,7.1000000,0.000000
011877,20100223,7.1300000,0.004225
011877,20100224,7.1300000,0.000000
011877,20100225,7.1400000,0.001403
011877,20100226,7.1500000,0.004086
011877,20100301,7.1500000,0.000000
011877,20100302,7.1600000,0.001399
011877,20100303,7.1500000,-0.001397
011877,20100304,7.1600000,0.001399
011877,20100305,7.1500000,-0.001397
011877,20100308,7.1400000,-0.001399
011877,20100309,7.1500000,0.001401
011877,20100310,7.1500000,0.000000
011877,20100311,7.1500000,0.000000
011877,20100312,7.1500000,0.000000
011877,20100315,7.1500000,0.000000
011877,20100316,7.1700000,0.002797
011877,20100317,7.1800000,0.001395
011877,20100318,7.1700000,-0.001393
011877,20100319,7.1700000,0.000000
011877,20100322,7.1700000,0.000000
011877,20100323,7.1700000,0.000000
011877,20100324,7.1400000,-0.004184
011877,20100325,7.1300000,-0.001401
011877,20100326,7.1400000,0.001403
011877,20100329,7.1400000,0.000000
011877,20100330,7.1400000,0.000000
011877,20100331,7.1500000,0.004243
011877,20100401,7.1500000,0.000000
011877,20100405,7.1100000,-0.005594
011877,20100406,7.1200000,0.001406
011877,20100407,7.1600000,0.005618
011877,20100408,7.1500000,-0.001397
011877,20100409,7.1600000,0.001399
011877,20100412,7.1700000,0.001397
011877,20100413,7.1800000,0.001395
011877,20100414,7.1700000,-0.001393
011877,20100415,7.1900000,0.002789
011877,20100416,7.2100000,0.002782
011877,20100419,7.1900000,-0.002774
011877,20100420,7.2000000,0.001391
011877,20100421,7.2100000,0.001389
011877,20100422,7.2000000,-0.001387
011877,20100423,7.1900000,-0.001389
011877,20100426,7.1900000,0.000000
011877,20100427,7.2200000,0.004172
011877,20100428,7.2000000,-0.002770
011877,20100429,7.2100000,0.001389
011877,20100430,7.2300000,0.005449
011877,20100503,7.2200000,-0.001383
011877,20100504,7.2400000,0.002770
011877,20100505,7.2500000,0.001381
011877,20100506,7.2700000,0.002759
011877,20100507,7.2400000,-0.004127
011877,20100510,7.2300000,-0.001381
011877,20100511,7.2300000,0.000000
011877,20100512,7.2300000,0.000000
011877,20100513,7.2400000,0.001383
011877,20100514,7.2600000,0.002762
011877,20100517,7.2500000,-0.001377
011877,20100518,7.2700000,0.002759
011877,20100519,7.2600000,-0.001376
011877,20100520,7.2800000,0.002755
011877,20100521,7.2800000,0.000000
011877,20100524,7.2700000,-0.001374
011877,20100525,7.2600000,-0.001376
011877,20100526,7.2600000,0.000000
011877,20100527,7.2300000,-0.004132
011877,20100528,7.2400000,0.004196
011877,20100601,7.2500000,0.001381
011877,20100602,7.2400000,-0.001379
011877,20100603,7.2300000,-0.001381
011877,20100604,7.2700000,0.005533
011877,20100607,7.2800000,0.001376
011877,20100608,7.2700000,-0.001374
011877,20100609,7.2700000,0.000000
