crsp_fundno,caldt,dnav,dret
043528,20101004,45.3109000,-0.000501
043528,20101005,46.2189000,0.020039
043528,20101006,45.7050000,-0.011119
043528,20101007,45.2577000,-0.009787
043528,20101008,45.8342000,0.012738
043528,20101011,46.1119000,0.006059
043528,20101012,45.9589000,-0.003318
043528,20101013,46.8220000,0.018780
043528,20101014,46.7991000,-0.000489
043528,20101015,46.6264000,-0.003690
043528,20101018,46.8566000,0.004937
043528,20101019,45.4605000,-0.029795
043528,20101020,46.0293000,0.012512
043528,20101021,45.3902000,-0.013885
043528,20101022,45.2388000,-0.003336
043528,20101025,45.7145000,0.010515
043528,20101026,46.1663000,0.009883
043528,20101027,45.2703000,-0.019408
043528,20101028,45.5304000,0.005745
043528,20101029,45.6956000,0.003628
043528,20101101,46.1587000,0.010134
043528,20101102,46.7270000,0.012312
043528,20101103,46.8605000,0.002857
043528,20101104,48.1102000,0.026669
043528,20101105,48.0141000,-0.001997
043528,20101108,48.0069000,-0.000150
043528,20101109,47.1403000,-0.018052
043528,20101110,47.3423000,0.004285
043528,20101111,47.1391000,-0.004292
043528,20101112,45.9834000,-0.024517
043528,20101115,45.8987000,-0.001842
043528,20101116,44.5256000,-0.029916
043528,20101117,44.7439000,0.004903
043528,20101118,45.7666000,0.022857
043528,20101119,45.6991000,-0.001475
043528,20101122,45.4686000,-0.005044
043528,20101123,44.2487000,-0.026830
043528,20101124,45.3609000,0.025135
043528,20101126,44.6190000,-0.016355
043528,20101129,44.7262000,0.002403
043528,20101130,44.2228000,-0.011255
043528,20101201,45.2824000,0.023960
043528,20101202,46.0167000,0.016216
043528,20101203,46.2399000,0.004850
043528,20101206,46.1143000,-0.002716
043528,20101207,45.7716000,-0.007432
043528,20101208,45.2602000,-0.011173
043528,20101209,44.8967000,-0.008031
043528,20101210,45.2850000,0.008649
043528,20101213,45.7393000,0.010032
043528,20101214,45.6380000,-0.002215
043528,20101215,44.9336000,-0.015435
043528,20101216,45.0689000,0.003011
043528,20101217,45.1809000,0.002485
043528,20101220,45.0470000,-0.002964
043528,20101221,45.7236000,0.015020
043528,20101222,46.0710000,0.007598
043528,20101223,45.9052000,-0.003599
043528,20101227,44.8827000,-0.003475
043528,20101228,44.7630000,-0.002667
043528,20101229,45.5408000,0.017376
043528,20101230,45.9280000,0.008502
043528,20101231,46.1570000,0.004986
043528,20110103,46.6946000,0.011647
043528,20110104,46.6835000,-0.000238
043528,20110105,46.7252000,0.000893
043528,20110106,46.1002000,-0.013376
043528,20110107,45.6924000,-0.008846
043528,20110110,45.5853000,-0.002344
043528,20110111,46.2961000,0.015593
043528,20110112,47.2110000,0.019762
043528,20110113,46.5867000,-0.013224
043528,20110114,46.4726000,-0.002449
043528,20110118,46.7442000,0.005844
043528,20110119,46.3625000,-0.008166
043528,20110120,45.8318000,-0.011447
043528,20110121,45.5683000,-0.005749
043528,20110124,46.0711000,0.011034
043528,20110125,45.5253000,-0.011847
043528,20110126,45.8348000,0.006798
043528,20110127,45.4899000,-0.007525
043528,20110128,44.3780000,-0.024443
043528,20110131,44.9637000,0.013198
043528,20110201,45.8367000,0.019416
043528,20110202,45.4625000,-0.008164
043528,20110203,45.5392000,0.001687
043528,20110204,45.0848000,-0.009978
043528,20110207,44.7996000,-0.006326
043528,20110208,45.0855000,0.006382
043528,20110209,44.0582000,-0.022786
043528,20110210,44.0953000,0.000842
043528,20110211,44.7837000,0.015612
043528,20110214,45.0896000,0.006831
043528,20110215,45.2329000,0.003178
043528,20110216,45.6957000,0.010231
043528,20110217,45.9244000,0.005005
043528,20110218,45.9385000,0.000307
043528,20110222,44.6905000,-0.027167
043528,20110223,44.9278000,0.005310
043528,20110224,44.9133000,-0.000323
043528,20110225,45.3220000,0.009100
043528,20110228,45.4843000,0.003581
043528,20110301,45.1054000,-0.008330
043528,20110302,45.6621000,0.012342
043528,20110303,46.3811000,0.015746
043528,20110304,46.3257000,-0.001194
043528,20110307,45.7271000,-0.012922
043528,20110308,45.9421000,0.004702
043528,20110309,45.9379000,-0.000091
043528,20110310,44.9029000,-0.022530
043528,20110311,45.1567000,0.005652
043528,20110314,45.4633000,0.006790
043528,20110315,44.9059000,-0.012260
043528,20110316,43.8736000,-0.022988
043528,20110317,44.1655000,0.006653
043528,20110318,44.3224000,0.003553
043528,20110321,44.9923000,0.015114
043528,20110322,45.3130000,0.007128
043528,20110323,45.8048000,0.010853
043528,20110324,46.0537000,0.005434
043528,20110325,46.1066000,0.001149
043528,20110328,45.8047000,-0.006548
043528,20110329,46.4273000,0.013592
043528,20110330,47.0498000,0.013408
043528,20110331,47.4567000,0.008648
043528,20110401,48.2053000,0.015774
043528,20110404,48.6247000,0.008700
043528,20110405,48.6133000,-0.000234
043528,20110406,48.3408000,-0.005605
043528,20110407,48.5442000,0.004208
043528,20110408,48.5762000,0.000659
043528,20110411,48.1452000,-0.008873
043528,20110412,47.1469000,-0.020735
043528,20110413,47.2558000,0.002310
043528,20110414,47.3856000,0.002747
043528,20110415,47.3513000,-0.000724
043528,20110418,46.5188000,-0.017581
043528,20110419,47.1899000,0.014426
043528,20110420,47.9068000,0.015192
043528,20110421,48.1853000,0.005813
043528,20110425,48.0257000,-0.003312
043528,20110426,48.2293000,0.004239
043528,20110427,47.8061000,-0.008775
043528,20110428,47.2452000,-0.011733
043528,20110429,47.6320000,0.008187
043528,20110502,47.3099000,-0.006762
043528,20110503,46.2941000,-0.021471
043528,20110504,45.4248000,-0.018778
043528,20110505,44.9525000,-0.010397
043528,20110506,45.5164000,0.012544
043528,20110509,45.7345000,0.004792
043528,20110510,46.1440000,0.008954
043528,20110511,45.2436000,-0.019513
043528,20110512,45.2400000,-0.000080
043528,20110513,44.4622000,-0.017193
043528,20110516,44.2437000,-0.004914
043528,20110517,44.5402000,0.006702
043528,20110518,44.7820000,0.005429
043528,20110519,44.6929000,-0.001990
043528,20110520,44.5749000,-0.002640
043528,20110523,43.7214000,-0.019148
043528,20110524,44.1783000,0.010450
043528,20110525,44.1868000,0.000192
043528,20110526,44.7636000,0.013054
043528,20110527,45.3583000,0.013285
043528,20110531,46.0190000,0.014566
043528,20110601,45.0916000,-0.020153
043528,20110602,45.5114000,0.009310
043528,20110603,45.3023000,-0.004594
043528,20110606,44.4433000,-0.018962
043528,20110607,44.6019000,0.003569
043528,20110608,44.3177000,-0.006372
043528,20110609,44.5998000,0.006365
043528,20110610,43.8629000,-0.016522
043528,20110613,43.7166000,-0.003335
043528,20110614,44.2172000,0.011451
043528,20110615,43.5147000,-0.015887
043528,20110616,43.0548000,-0.010569
043528,20110617,43.0847000,0.000694
043528,20110620,43.1188000,0.000791
043528,20110621,43.7532000,0.014713
043528,20110622,43.6016000,-0.003465
043528,20110623,43.4837000,-0.002704
043528,20110624,43.5065000,0.000524
043528,20110627,43.9909000,0.011134
043528,20110628,44.9079000,0.020845
043528,20110629,45.2501000,0.007620
043528,20110630,45.7436000,0.010906
043528,20110701,46.4349000,0.015112
043528,20110705,46.2860000,-0.003207
043528,20110706,45.9547000,-0.007158
043528,20110707,46.2722000,0.006909
043528,20110708,45.8063000,-0.010069
043528,20110711,44.5089000,-0.028324
043528,20110712,44.0984000,-0.009223
043528,20110713,44.6553000,0.012629
043528,20110714,44.1676000,-0.010921
043528,20110715,44.4553000,0.006514
043528,20110718,43.9088000,-0.012293
043528,20110719,44.5978000,0.015692
043528,20110720,44.5877000,-0.000226
043528,20110721,45.0932000,0.011337
043528,20110722,45.3208000,0.005047
043528,20110725,45.3781000,0.001264
043528,20110726,45.5784000,0.004414
043528,20110727,44.7106000,-0.019040
043528,20110728,44.6586000,-0.001163
043528,20110729,44.7480000,0.002002
043528,20110801,44.7985000,0.001129
043528,20110802,43.5125000,-0.028706
043528,20110803,43.1306000,-0.008777
043528,20110804,40.6099000,-0.058443
043528,20110805,40.2475000,-0.008924
043528,20110808,36.7925000,-0.085844
043528,20110809,38.7448000,0.053062
043528,20110810,37.4527000,-0.033349
043528,20110811,39.2444000,0.047839
043528,20110812,39.5121000,0.006821
043528,20110815,40.6165000,0.027951
043528,20110816,40.0690000,-0.013480
043528,20110817,40.5230000,0.011330
043528,20110818,38.4435000,-0.051317
043528,20110819,38.0237000,-0.010920
043528,20110822,37.9958000,-0.000734
043528,20110823,39.2282000,0.032435
043528,20110824,39.0450000,-0.004670
043528,20110825,38.5520000,-0.012626
043528,20110826,39.0075000,0.011815
043528,20110829,40.1657000,0.029692
043528,20110830,40.6176000,0.011251
043528,20110831,41.2377000,0.015267
043528,20110901,41.2313000,-0.000155
043528,20110902,39.9237000,-0.031714
043528,20110906,39.4790000,-0.011139
043528,20110907,40.5235000,0.026457
043528,20110908,40.0374000,-0.011996
043528,20110909,38.5939000,-0.036054
043528,20110912,38.2519000,-0.008862
043528,20110913,38.3207000,0.001799
043528,20110914,38.7403000,0.010950
043528,20110915,39.2028000,0.011938
043528,20110916,39.1246000,-0.001995
043528,20110919,38.3744000,-0.019175
043528,20110920,38.0936000,-0.007317
